사업자등록번호,산업분류코드,평균근속기간,고용전망점수
7671800296,47910.0,,88.0
7671901026,56111.0,,82.58333333333333
7672000737,56122.0,,82.58333333333333
7672201031,56221.0,,82.58333333333333
7672400190,47312.0,,88.0
7672400583,96112.0,,88.16666666666667
7672700148,47310.0,,88.0
7672900273,42600.0,,89.5
7673500221,47310.0,,88.0
7673900011,47911.0,,88.0
7674700049,47310.0,,88.0
7675600041,47910.0,,88.0
7676500228,56219.0,,82.58333333333333
7676900041,56193.0,,82.58333333333333
7676900129,56229.0,,82.58333333333333
7677200022,41111.0,,89.5
7678100039,42321.0,,89.5
7678100456,73203.0,,95.83333333333333
7678100553,62090.0,,88.41666666666667
7678100868,26410.0,,95.83333333333333
7678100908,42321.0,,89.5
7678101611,58222.0,,88.41666666666667
7678500191,64100.0,,
7678500721,47312.0,,88.0
7678600048,47919.0,,88.0
7678600316,46722.0,,88.0
7678600897,41225.0,,89.5
7678601557,42132.0,,89.5
7678601616,42500.0,,89.5
7678700216,58222.0,,88.41666666666667
7678700424,62010.0,,88.41666666666667
7678700439,14191.0,,95.83333333333333
7678700517,42412.0,,89.5
7678701063,47912.0,,88.0
7678701404,41229.0,,89.5
7678800173,71531.0,,95.83333333333333
7678801212,42600.0,,89.5
7678801978,58222.0,,88.41666666666667
7679400117,85709.0,,
7680301616,56229.0,,82.58333333333333
7680800572,56000.0,,82.58333333333333
7680801265,42600.0,,89.5
7681300090,56000.0,,82.58333333333333
7681701025,56122.0,,82.58333333333333
7681800630,41000.0,,89.5
7683600240,47312.0,,88.0
7684200824,58200.0,,88.41666666666667
7684300364,41000.0,,89.5
7684900032,42121.0,,89.5
7684900065,47911.0,,88.0
7685400185,41000.0,,89.5
7687700073,73200.0,,95.83333333333333
7688100537,26410.0,,95.83333333333333
7688100707,42136.0,,89.5
7688100745,42321.0,,89.5
7688100954,58222.0,,88.41666666666667
7688101138,14191.0,,95.83333333333333
7688101157,42201.0,,89.5
7688101195,46522.0,,88.0
7688101574,42121.0,,89.5
7688102379,63999.0,,88.41666666666667
7688600207,41229.0,,89.5
7688600551,58221.0,,88.41666666666667
7688600930,42412.0,,89.5
7688601259,41225.0,,89.5
7688601695,42110.0,,89.5
7688700387,62010.0,,88.41666666666667
7688700617,62010.0,,88.41666666666667
7688701178,58219.0,,88.41666666666667
7688701668,62021.0,,88.41666666666667
7688800138,62010.0,,88.41666666666667
7688800609,73901.0,,95.83333333333333
7688800647,58222.0,,88.41666666666667
7688800706,42320.0,,89.5
7688801044,62021.0,,88.41666666666667
7688801137,42321.0,,89.5
7689700014,85500.0,,
7690201266,56111.0,,82.58333333333333
7690400126,41000.0,,89.5
7690700108,56190.0,,82.58333333333333
7690701674,56219.0,,82.58333333333333
7690801079,56111.0,,82.58333333333333
7690900801,56219.0,,82.58333333333333
7691200081,41000.0,,89.5
7692200135,41000.0,,89.5
7692800665,58221.0,,88.41666666666667
7693100398,96112.0,,88.16666666666667
7693500149,47310.0,,88.0
7694100418,56123.0,,82.58333333333333
7694900321,96112.0,,88.16666666666667
7695100038,47312.0,,88.0
7696600070,41000.0,,89.5
7696900391,56110.0,,82.58333333333333
7697100282,42310.0,,89.5
7697800184,56121.0,,82.58333333333333
7698100054,41229.0,,89.5
7698100092,42412.0,,89.5
7698100317,75121.0,,83.41666666666667
7698101790,58222.0,,88.41666666666667
7698101811,42132.0,,89.5
7698500367,41000.0,,89.5
7698500673,56000.0,,82.58333333333333
7698600063,42321.0,,89.5
7698600608,62021.0,,88.41666666666667
7698600762,58113.0,,88.41666666666667
7698600796,42322.0,,89.5
7698601136,42110.0,,89.5
7698601382,58222.0,,88.41666666666667
7698700037,49231.0,,89.75
7698700060,46443.0,,88.0
7698700186,64209.0,,
7698700191,41226.0,,89.5
7698700702,41225.0,,89.5
7698700717,41111.0,,89.5
7698701166,73203.0,,95.83333333333333
7698701773,42311.0,,89.5
7698701910,42491.0,,89.5
7698702369,41229.0,,89.5
7698800335,62010.0,,88.41666666666667
7698800451,42311.0,,89.5
7698800505,42311.0,,89.5
7698800558,62021.0,,88.41666666666667
7698800688,71310.0,,95.83333333333333
7698801066,20423.0,,95.83333333333333
7699400700,47851.0,,88.0
7700101255,56111.0,,82.58333333333333
7700700850,47310.0,,88.0
7701300356,47312.0,,88.0
7703000649,56111.0,,82.58333333333333
7703200304,71202.0,,95.83333333333333
7703400050,41000.0,,89.5
7704100136,41226.0,,89.5
7708100734,20423.0,,95.83333333333333
7708100767,41229.0,,89.5
7708100831,42321.0,,89.5
7708100864,64919.0,,
7708100879,58222.0,,88.41666666666667
7708101048,41226.0,,89.5
7708101126,58222.0,,88.41666666666667
7708101301,46522.0,,88.0
7708101562,58190.0,,88.41666666666667
7708101882,58222.0,,88.41666666666667
7708200084,94990.0,,88.16666666666667
7708600291,41229.0,,89.5
7708600350,42122.0,,89.5
7708601306,41225.0,,89.5
7708700041,90191.0,,82.16666666666667
7708700153,59114.0,,88.41666666666667
7708700599,26410.0,,95.83333333333333
7708700890,42132.0,,89.5
7708701360,58121.0,,88.41666666666667
7708701415,42132.0,,89.5
7708701467,41111.0,,89.5
7708701720,58222.0,,88.41666666666667
7708800112,42133.0,,89.5
7708800510,62021.0,,88.41666666666667
7708800878,56194.0,,82.58333333333333
7708801163,62010.0,,88.41666666666667
7708801260,73203.0,,95.83333333333333
7708801386,42492.0,,89.5
7708801708,41229.0,,89.5
7708802236,42134.0,,89.5
7710300253,56000.0,,82.58333333333333
7710600555,58200.0,,88.41666666666667
7710600759,47312.0,,88.0
7710801086,56229.0,,82.58333333333333
7711100578,41229.0,,89.5
7711200032,46520.0,,88.0
7711300534,68000.0,,88.41666666666667
7711900308,42420.0,,89.5
7712000793,41111.0,,89.5
7712701054,58222.0,,88.41666666666667
7713100130,56111.0,,82.58333333333333
7713300492,47312.0,,88.0
7713500119,41000.0,,89.5
7714600231,58000.0,,88.41666666666667
7716900017,41000.0,,89.5
7718100168,58222.0,,88.41666666666667
7718100440,41000.0,,89.5
7718101527,47919.0,,88.0
7718101890,58222.0,,88.41666666666667
7718600047,42420.0,,89.5
7718600386,56123.0,,82.58333333333333
7718600412,46443.0,,88.0
7718600557,58222.0,,88.41666666666667
7718600601,85699.0,,
7718601390,41229.0,,89.5
7718700175,59114.0,,88.41666666666667
7718700350,42311.0,,89.5
7718700874,62010.0,,88.41666666666667
7718700914,73203.0,,95.83333333333333
7718700985,42321.0,,89.5
7718800115,63991.0,,88.41666666666667
7718800212,62010.0,,88.41666666666667
7718800226,42132.0,,89.5
7718800420,41111.0,,89.5
7718800721,58222.0,,88.41666666666667
7718800911,41111.0,,89.5
7718801017,42132.0,,89.5
7718801278,41129.0,,89.5
7718801356,58222.0,,88.41666666666667
7718801924,42411.0,,89.5
7718801996,58222.0,,88.41666666666667
7720201001,56111.0,,82.58333333333333
7720600091,56111.0,,82.58333333333333
7721300032,47911.0,,88.0
7721600300,90191.0,,82.16666666666667
7721800769,47910.0,,88.0
7722000516,56229.0,,82.58333333333333
7722500559,56111.0,,82.58333333333333
7722700460,56219.0,,82.58333333333333
7723800165,42400.0,,89.5
7723900177,47310.0,,88.0
7724500353,47312.0,,88.0
7725400184,41000.0,,89.5
7726400276,56100.0,,82.58333333333333
7728100332,42321.0,,89.5
7728100502,42311.0,,89.5
7728100521,41229.0,,89.5
7728100797,42110.0,,89.5
7728101331,41111.0,,89.5
7728101457,42321.0,,89.5
7728101971,42321.0,,89.5
7728102247,63999.0,,88.41666666666667
7728500010,56111.0,,82.58333333333333
7728600088,42136.0,,89.5
7728600259,59201.0,,88.41666666666667
7728600278,42204.0,,89.5
7728600318,41225.0,,89.5
7728600389,59111.0,,88.41666666666667
7728600870,62010.0,,88.41666666666667
7728600962,42121.0,,89.5
7728601374,42321.0,,89.5
7728601976,41229.0,,89.5
7728700241,42412.0,,89.5
7728700955,58200.0,,88.41666666666667
7728701648,41229.0,,89.5
7728800011,41225.0,,89.5
7728800215,42321.0,,89.5
7728800234,58200.0,,88.41666666666667
7728800253,62090.0,,88.41666666666667
7728800383,41229.0,,89.5
7728800821,72129.0,,95.83333333333333
7728801422,58121.0,,88.41666666666667
7728801795,42132.0,,89.5
7728802076,58222.0,,88.41666666666667
7730500423,47312.0,,88.0
7730600264,47911.0,,88.0
7730601088,56111.0,,82.58333333333333
7730801501,42201.0,,89.5
7732500265,42600.0,,89.5
7732700425,41000.0,,89.5
7733900578,47910.0,,88.0
7734400290,42321.0,,89.5
7734700044,41000.0,,89.5
7735300161,47312.0,,88.0
7737300306,47214.0,,88.0
7738100238,62010.0,,88.41666666666667
7738100368,42138.0,,89.5
7738100674,62021.0,,88.41666666666667
7738101289,62010.0,,88.41666666666667
7738101353,42321.0,,89.5
7738501050,47219.0,,88.0
7738600155,46107.0,,88.0
7738600228,65110.0,,
7738601455,58222.0,,88.41666666666667
7738602018,42492.0,,89.5
7738700152,41111.0,,89.5
7738701471,58222.0,,88.41666666666667
7738701582,41229.0,,89.5
7738800066,41111.0,,89.5
7738800936,47912.0,,88.0
7738801143,47912.0,,88.0
7738801255,58222.0,,88.41666666666667
7739700807,86000.0,,
7740301080,91223.0,,82.16666666666667
7740301533,42411.0,,89.5
7740600739,47910.0,,88.0
7740700532,68119.0,,88.41666666666667
7740700769,42110.0,,89.5
7740900744,47910.0,,88.0
7740901350,56122.0,,82.58333333333333
7741200588,47310.0,,88.0
7741600378,42209.0,,89.5
7741900802,46000.0,,88.0
7742000297,42201.0,,89.5
7742100445,56100.0,,82.58333333333333
7742500744,47811.0,,88.0
7742600630,56000.0,,82.58333333333333
7742700127,56100.0,,82.58333333333333
7742800217,56123.0,,82.58333333333333
7742900626,41000.0,,89.5
7743500501,42133.0,,89.5
7743800458,85631.0,,
7744100104,41000.0,,89.5
7746200017,68221.0,,88.41666666666667
7747300013,63000.0,,88.41666666666667
7748100089,58221.0,,88.41666666666667
7748100828,62090.0,,88.41666666666667
7748100963,42311.0,,89.5
7748101318,63991.0,,88.41666666666667
7748101429,42136.0,,89.5
7748101434,61299.0,,88.41666666666667
7748102146,42311.0,,89.5
7748102205,58222.0,,88.41666666666667
7748501000,56000.0,,82.58333333333333
7748600221,33110.0,,95.83333333333333
7748600459,42201.0,,89.5
7748600861,58222.0,,88.41666666666667
7748601180,58121.0,,88.41666666666667
7748601536,42311.0,,89.5
7748601574,42412.0,,89.5
7748602438,58220.0,,88.41666666666667
7748700062,42132.0,,89.5
7748700081,58200.0,,88.41666666666667
7748700188,42202.0,,89.5
7748700193,42322.0,,89.5
7748700247,42311.0,,89.5
7748700704,42110.0,,89.5
7748700761,58222.0,,88.41666666666667
7748800318,62021.0,,88.41666666666667
7748800676,63991.0,,88.41666666666667
7748801689,42412.0,,89.5
7750200258,56122.0,,82.58333333333333
7750200563,41000.0,,89.5
7750300838,47911.0,,88.0
7750500996,41000.0,,89.5
7750600256,71102.0,,95.83333333333333
7751000990,56000.0,,82.58333333333333
7751701004,56000.0,,82.58333333333333
7751800244,41000.0,,89.5
7751900222,47610.0,,88.0
7752300229,47419.0,,88.0
7752301363,58222.0,,88.41666666666667
7752500413,56122.0,,82.58333333333333
7752800113,42321.0,,89.5
7753100374,47400.0,,88.0
7756000073,34019.0,,95.83333333333333
7756700295,56194.0,,82.58333333333333
7758100082,42132.0,,89.5
7758101214,42201.0,,89.5
7758101311,30300.0,,95.83333333333333
7758101422,62020.0,,88.41666666666667
7758600199,46109.0,,88.0
7758600262,63991.0,,88.41666666666667
7758600321,63999.0,,88.41666666666667
7758600597,58222.0,,88.41666666666667
7758600622,46522.0,,88.0
7758600689,46000.0,,88.0
7758602111,42321.0,,89.5
7758700046,75992.0,,83.41666666666667
7758700217,62021.0,,88.41666666666667
7758700648,90191.0,,82.16666666666667
7758700987,47919.0,,88.0
7758801284,75999.0,,83.41666666666667
7758801396,62010.0,,88.41666666666667
7761000028,73200.0,,95.83333333333333
7762200278,41111.0,,89.5
7763300575,47910.0,,88.0
7763500074,42600.0,,89.5
7763600542,47420.0,,88.0
7763800172,47910.0,,88.0
7764800318,41000.0,,89.5
7765400186,47859.0,,88.0
7765600026,41000.0,,89.5
7766400093,58000.0,,88.41666666666667
7768100727,42311.0,,89.5
7768501030,46443.0,,88.0
7768600101,33990.0,,95.83333333333333
7768600192,62021.0,,88.41666666666667
7768600227,34010.0,,95.83333333333333
7768600611,42311.0,,89.5
7768600794,42132.0,,89.5
7768600867,90212.0,,82.16666666666667
7768601041,46522.0,,88.0
7768601100,41111.0,,89.5
7768601658,42110.0,,89.5
7768601696,47919.0,,88.0
7768700511,62021.0,,88.41666666666667
7768700995,42132.0,,89.5
7768701131,41111.0,,89.5
7768701408,59113.0,,88.41666666666667
7768701617,42121.0,,89.5
7768800478,41225.0,,89.5
7768800537,58221.0,,88.41666666666667
7768800653,41229.0,,89.5
7768801031,72121.0,,95.83333333333333
7768801138,63120.0,,88.41666666666667
7768801327,42412.0,,89.5
7769800496,47910.0,,88.0
7770200235,56191.0,,82.58333333333333
7770201379,42209.0,,89.5
7770401150,42412.0,,89.5
7771301017,56110.0,,82.58333333333333
7771800352,41000.0,,89.5
7771900081,47312.0,,88.0
7771900209,56111.0,,82.58333333333333
7772000369,41000.0,,89.5
7772100857,42310.0,,89.5
7772400969,56111.0,,82.58333333333333
7772800351,41000.0,,89.5
7773000640,41000.0,,89.5
7774500339,47312.0,,88.0
7774800607,58200.0,,88.41666666666667
7776000201,56229.0,,82.58333333333333
7778100375,46443.0,,88.0
7778100526,41111.0,,89.5
7778101001,71101.0,,95.83333333333333
7778101243,41229.0,,89.5
7778101393,47912.0,,88.0
7778101485,46799.0,,88.0
7778500918,47911.0,,88.0
7778600292,42311.0,,89.5
7778600327,73209.0,,95.83333333333333
7778600763,58222.0,,88.41666666666667
7778601011,41111.0,,89.5
7778601705,63991.0,,88.41666666666667
7778601710,41229.0,,89.5
7778601796,41229.0,,89.5
7778602136,72921.0,,95.83333333333333
7778700168,58221.0,,88.41666666666667
7778700625,58222.0,,88.41666666666667
7778700682,64990.0,,
7778800170,59111.0,,88.41666666666667
7778800302,42411.0,,89.5
7778800374,58222.0,,88.41666666666667
7778800393,41224.0,,89.5
7778800729,62010.0,,88.41666666666667
7778800898,58222.0,,88.41666666666667
7778800961,58222.0,,88.41666666666667
7778800995,46443.0,,88.0
7778801150,62010.0,,88.41666666666667
7778801427,42321.0,,89.5
7778801465,41226.0,,89.5
7778801524,62010.0,,88.41666666666667
7780400697,58000.0,,88.41666666666667
7781300030,56199.0,,82.58333333333333
7781700606,56000.0,,82.58333333333333
7781900594,58000.0,,88.41666666666667
7782000381,47312.0,,88.0
7782400429,86202.0,,
7783800106,41000.0,,89.5
7784100071,41000.0,,89.5
7784300115,42320.0,,89.5
7784500365,47910.0,,88.0
7786800286,94110.0,,88.16666666666667
7787300349,47310.0,,88.0
7788100102,41226.0,,89.5
7788100193,41000.0,,89.5
7788100873,41229.0,,89.5
7788400011,46539.0,,88.0
7788500250,68110.0,,88.41666666666667
7788500866,56000.0,,82.58333333333333
7788600048,42311.0,,89.5
7788600179,75210.0,,83.41666666666667
7788601052,42322.0,,89.5
7788701307,63120.0,,88.41666666666667
7788701350,41210.0,,89.5
7788701554,60229.0,,88.41666666666667
7788701613,62010.0,,88.41666666666667
7788701651,42204.0,,89.5
7788800324,63999.0,,88.41666666666667
7788800362,46522.0,,88.0
7788800964,47919.0,,88.0
7788801089,41111.0,,89.5
7788801129,41229.0,,89.5
7788801380,41229.0,,89.5
7790401909,58200.0,,88.41666666666667
7790600170,41000.0,,89.5
7790700648,42110.0,,89.5
7791400200,56229.0,,82.58333333333333
7791700079,41000.0,,89.5
7791700593,41000.0,,89.5
7791800251,46520.0,,88.0
7792300686,41000.0,,89.5
7792600033,58200.0,,88.41666666666667
7792800416,56122.0,,82.58333333333333
7793000516,41000.0,,89.5
7793600406,56111.0,,82.58333333333333
7794100303,59113.0,,88.41666666666667
7794200294,47911.0,,88.0
7794400148,47312.0,,88.0
7795200065,41000.0,,89.5
7795800204,47312.0,,88.0
7797400131,47312.0,,88.0
7798100065,42320.0,,89.5
7798100425,85699.0,,
7798100672,42412.0,,89.5
7798101119,41111.0,,89.5
7798101142,42412.0,,89.5
7798101235,59114.0,,88.41666666666667
7798101254,42132.0,,89.5
7798101477,41224.0,,89.5
7798101496,41111.0,,89.5
7798101628,41229.0,,89.5
7798102025,42131.0,,89.5
7798102082,63991.0,,88.41666666666667
7798600338,47919.0,,88.0
7798600639,41225.0,,89.5
7798600677,41225.0,,89.5
7798600847,42321.0,,89.5
7798600890,42321.0,,89.5
7798601017,42132.0,,89.5
7798601531,62010.0,,88.41666666666667
7798601564,46203.0,,88.0
7798602258,42311.0,,89.5
7798700219,62021.0,,88.41666666666667
7798700427,42412.0,,89.5
7798700543,73203.0,,95.83333333333333
7798700922,42321.0,,89.5
7798700937,62010.0,,88.41666666666667
7798701066,72111.0,,95.83333333333333
7798701130,56194.0,,82.58333333333333
7798701237,62010.0,,88.41666666666667
7798701372,42420.0,,89.5
7798701877,42500.0,,89.5
7798800123,41111.0,,89.5
7798800220,42412.0,,89.5
7798800614,41111.0,,89.5
7798800690,41225.0,,89.5
7798801006,46442.0,,88.0
7800401248,47310.0,,88.0
7800600559,96112.0,,88.16666666666667
7800601688,58222.0,,88.41666666666667
7800900749,59000.0,,88.41666666666667
7801100970,41000.0,,89.5
7802200165,47910.0,,88.0
7802300255,73200.0,,95.83333333333333
7802400927,42321.0,,89.5
7802500550,58200.0,,88.41666666666667
7802600222,41000.0,,89.5
7802600936,42420.0,,89.5
7803000137,47310.0,,88.0
7804100638,47911.0,,88.0
7807600101,47910.0,,88.0
7808100954,75999.0,,83.41666666666667
7808101026,41229.0,,89.5
7808101079,59111.0,,88.41666666666667
7808600115,85669.0,,
7808600250,42311.0,,89.5
7808600298,62010.0,,88.41666666666667
7808600982,62021.0,,88.41666666666667
7808601512,42500.0,,89.5
7808601695,56111.0,,82.58333333333333
7808602165,42321.0,,89.5
7808700072,62090.0,,88.41666666666667
7808700771,41229.0,,89.5
7808701052,47312.0,,88.0
7808801078,41229.0,,89.5
7808801312,58222.0,,88.41666666666667
7808801345,62010.0,,88.41666666666667
7808801914,42311.0,,89.5
7810300250,41111.0,,89.5
7810500370,41000.0,,89.5
7811300318,18110.0,,95.83333333333333
7811800287,46000.0,,88.0
7812400482,47312.0,,88.0
7812700197,56000.0,,82.58333333333333
7812800646,41229.0,,89.5
7813300150,56111.0,,82.58333333333333
7815300065,47312.0,,88.0
7818100210,58222.0,,88.41666666666667
7818100428,61299.0,,88.41666666666667
7818100506,75210.0,,83.41666666666667
7818100637,46699.0,,88.0
7818100694,62021.0,,88.41666666666667
7818101112,42139.0,,89.5
7818101164,42499.0,,89.5
7818101198,41111.0,,89.5
7818501288,42321.0,,89.5
7818600215,46510.0,,88.0
7818600253,62090.0,,88.41666666666667
7818600307,62010.0,,88.41666666666667
7818600608,46595.0,,88.0
7818600670,62010.0,,88.41666666666667
7818600705,42204.0,,89.5
7818600869,71531.0,,95.83333333333333
7818601155,62010.0,,88.41666666666667
7818700207,47919.0,,88.0
7818700361,62010.0,,88.41666666666667
7818701147,63120.0,,88.41666666666667
7818701453,47919.0,,88.0
7818701583,42412.0,,89.5
7818801542,41223.0,,89.5
7819200370,85000.0,,
7820200222,46520.0,,88.0
7820300632,46522.0,,88.0
7821800387,41000.0,,89.5
7822901077,58222.0,,88.41666666666667
7823400261,47310.0,,88.0
7825000320,47910.0,,88.0
7825400139,47910.0,,88.0
7827000158,58200.0,,88.41666666666667
7827100188,56100.0,,82.58333333333333
7828001568,87210.0,,
7828100246,58222.0,,88.41666666666667
7828100697,59110.0,,88.41666666666667
7828100789,42132.0,,89.5
7828101056,73302.0,,95.83333333333333
7828101376,41229.0,,89.5
7828500507,58222.0,,88.41666666666667
7828600052,73902.0,,95.83333333333333
7828600576,41226.0,,89.5
7828600940,62010.0,,88.41666666666667
7828601541,42121.0,,89.5
7828700025,58220.0,,88.41666666666667
7828700063,58211.0,,88.41666666666667
7828700189,42412.0,,89.5
7828700200,27199.0,,95.83333333333333
7828700442,62010.0,,88.41666666666667
7828700554,42132.0,,89.5
7828700699,58222.0,,88.41666666666667
7828700796,58222.0,,88.41666666666667
7828700990,62021.0,,88.41666666666667
7828701214,58190.0,,88.41666666666667
7828701927,42132.0,,89.5
7828801680,42321.0,,89.5
7828801701,58221.0,,88.41666666666667
7830100626,56229.0,,82.58333333333333
7830300178,56100.0,,82.58333333333333
7832000739,47912.0,,88.0
7832100546,71530.0,,95.83333333333333
7832200733,56141.0,,82.58333333333333
7833000742,56111.0,,82.58333333333333
7833300229,41000.0,,89.5
7834000076,62090.0,,88.41666666666667
7834100603,46522.0,,88.0
7834900050,41000.0,,89.5
7835000037,59000.0,,88.41666666666667
7835000191,58200.0,,88.41666666666667
7835900011,41000.0,,89.5
7836900010,41000.0,,89.5
7838100555,62010.0,,88.41666666666667
7838100889,61210.0,,88.41666666666667
7838101141,26429.0,,95.83333333333333
7838101535,47919.0,,88.0
7838500163,47300.0,,88.0
7838500567,96129.0,,88.16666666666667
7838600244,46522.0,,88.0
7838600259,47919.0,,88.0
7838600676,62010.0,,88.41666666666667
7838601054,63991.0,,88.41666666666667
7838601108,63120.0,,88.41666666666667
7838700237,46493.0,,88.0
7838700256,26410.0,,95.83333333333333
7838700353,58221.0,,88.41666666666667
7838701352,63991.0,,88.41666666666667
7838701430,42132.0,,89.5
7838800286,42322.0,,89.5
7838800613,46522.0,,88.0
7838800893,42132.0,,89.5
7838801553,42204.0,,89.5
7839500061,85000.0,,
7839700139,58000.0,,88.41666666666667
7840200999,47100.0,,88.0
7840601263,56121.0,,82.58333333333333
7841001367,56121.0,,82.58333333333333
7841300151,73201.0,,95.83333333333333
7841500422,42600.0,,89.5
7841501116,96910.0,,88.16666666666667
7841900226,56112.0,,82.58333333333333
7842600791,73201.0,,95.83333333333333
7844000536,56100.0,,82.58333333333333
7844500453,42311.0,,89.5
7845500132,56111.0,,82.58333333333333
7848100067,62021.0,,88.41666666666667
7848100086,59130.0,,88.41666666666667
7848100091,42202.0,,89.5
7848100558,41111.0,,89.5
7848100709,46329.0,,88.0
7848101561,58222.0,,88.41666666666667
7848101805,42321.0,,89.5
7848200216,94990.0,,88.16666666666667
7848600209,42321.0,,89.5
7848600591,28119.0,,95.83333333333333
7848600999,58219.0,,88.41666666666667
7848601265,58222.0,,88.41666666666667
7848601270,62010.0,,88.41666666666667
7848601358,62021.0,,88.41666666666667
7848700040,63120.0,,88.41666666666667
7848700337,62010.0,,88.41666666666667
7848700905,42132.0,,89.5
7848701563,58222.0,,88.41666666666667
7848701812,58111.0,,88.41666666666667
7848702198,42134.0,,89.5
7848800315,75210.0,,83.41666666666667
7848800810,42321.0,,89.5
7848801013,58222.0,,88.41666666666667
7848801202,58222.0,,88.41666666666667
7850101048,56229.0,,82.58333333333333
7850300761,47312.0,,88.0
7850700546,85700.0,,
7850900050,41000.0,,89.5
7851300931,47911.0,,88.0
7852100770,42310.0,,89.5
7854000499,56122.0,,82.58333333333333
7854500548,47312.0,,88.0
7855600243,47320.0,,88.0
7855700390,56100.0,,82.58333333333333
7857500114,41111.0,,89.5
7857600222,42500.0,,89.5
7858100338,63991.0,,88.41666666666667
7858500169,47300.0,,88.0
7858600143,62010.0,,88.41666666666667
7858600181,62010.0,,88.41666666666667
7858600838,58222.0,,88.41666666666667
7858600992,52992.0,,89.75
7858601481,42321.0,,89.5
7858601633,59111.0,,88.41666666666667
7858601711,62021.0,,88.41666666666667
7858700024,47813.0,,88.0
7858700252,46522.0,,88.0
7858700290,73901.0,,95.83333333333333
7858700306,62010.0,,88.41666666666667
7858700970,42321.0,,89.5
7858701076,42321.0,,89.5
7858701377,62090.0,,88.41666666666667
7858701396,58222.0,,88.41666666666667
7858701514,59112.0,,88.41666666666667
7858701663,42411.0,,89.5
7858702231,41229.0,,89.5
7858800768,75992.0,,83.41666666666667
7858801113,41229.0,,89.5
7858801485,42134.0,,89.5
7860501239,42411.0,,89.5
7860700194,86202.0,,
7860800041,41000.0,,89.5
7860900280,96112.0,,88.16666666666667
7861200145,41000.0,,89.5
7861200669,47312.0,,88.0
7861201256,56122.0,,82.58333333333333
7861601365,56221.0,,82.58333333333333
7863900138,56100.0,,82.58333333333333
7863900439,56111.0,,82.58333333333333
7864300265,56100.0,,82.58333333333333
7865300075,41000.0,,89.5
7865800293,71310.0,,95.83333333333333
7866400300,58222.0,,88.41666666666667
7868100044,42420.0,,89.5
7868100592,47919.0,,88.0
7868101024,42311.0,,89.5
7868101247,41229.0,,89.5
7868101359,71531.0,,95.83333333333333
7868101586,42420.0,,89.5
7868102417,42311.0,,89.5
7868600113,42320.0,,89.5
7868600146,71531.0,,95.83333333333333
7868600559,41229.0,,89.5
7868600807,42321.0,,89.5
7868601204,62010.0,,88.41666666666667
7868601408,62010.0,,88.41666666666667
7868601543,41110.0,,89.5
7868602071,62010.0,,88.41666666666667
7868700032,41229.0,,89.5
7868700084,42412.0,,89.5
7868700366,59111.0,,88.41666666666667
7868700463,58222.0,,88.41666666666667
7868700594,58222.0,,88.41666666666667
7868700783,58113.0,,88.41666666666667
7868701031,63991.0,,88.41666666666667
7868701439,42321.0,,89.5
7868800121,72111.0,,95.83333333333333
7868800228,47919.0,,88.0
7868801741,42138.0,,89.5
7870201527,42310.0,,89.5
7870300113,42412.0,,89.5
7870600040,41000.0,,89.5
7870901128,47312.0,,88.0
7871000770,41000.0,,89.5
7871100796,58200.0,,88.41666666666667
7871101039,47312.0,,88.0
7871200696,42600.0,,89.5
7871300320,42600.0,,89.5
7871300577,56111.0,,82.58333333333333
7871500187,42600.0,,89.5
7871500697,47312.0,,88.0
7871600700,47312.0,,88.0
7871800228,49300.0,,89.75
7871900278,46000.0,,88.0
7872800547,56229.0,,82.58333333333333
7873300065,47911.0,,88.0
7873700059,42412.0,,89.5
7874400396,58222.0,,88.41666666666667
7875400148,41000.0,,89.5
7875400357,42202.0,,89.5
7877100048,59100.0,,88.41666666666667
7878000467,41112.0,,89.5
7878100125,42321.0,,89.5
7878100182,76299.0,,83.41666666666667
7878100222,42412.0,,89.5
7878100974,58222.0,,88.41666666666667
7878101177,42321.0,,89.5
7878101255,62090.0,,88.41666666666667
7878101269,46522.0,,88.0
7878101463,62010.0,,88.41666666666667
7878101842,47912.0,,88.0
7878102327,42321.0,,89.5
7878600116,59120.0,,88.41666666666667
7878600154,46595.0,,88.0
7878600299,41111.0,,89.5
7878600440,71393.0,,95.83333333333333
7878600590,62010.0,,88.41666666666667
7878600644,42321.0,,89.5
7878600983,62090.0,,88.41666666666667
7878601100,41229.0,,89.5
7878601191,59201.0,,88.41666666666667
7878601226,71310.0,,95.83333333333333
7878601380,71531.0,,95.83333333333333
7878601885,58222.0,,88.41666666666667
7878602074,41229.0,,89.5
7878700369,41225.0,,89.5
7878700694,42310.0,,89.5
7878700786,42321.0,,89.5
7878700812,26421.0,,95.83333333333333
7878700980,62090.0,,88.41666666666667
7878701015,26410.0,,95.83333333333333
7878701392,42311.0,,89.5
7878701640,42492.0,,89.5
7878800196,68211.0,,88.41666666666667
7878800274,41229.0,,89.5
7878800411,58222.0,,88.41666666666667
7878800518,41229.0,,89.5
7878800634,42202.0,,89.5
7878800857,62010.0,,88.41666666666667
7878801235,62010.0,,88.41666666666667
7878801370,63999.0,,88.41666666666667
7879800079,58000.0,,88.41666666666667
7880800144,47911.0,,88.0
7881100033,47912.0,,88.0
7881200030,47312.0,,88.0
7881300740,56123.0,,82.58333333333333
7881700656,47312.0,,88.0
7881800819,41100.0,,89.5
7882900789,56229.0,,82.58333333333333
7883100502,41111.0,,89.5
7883300016,42320.0,,89.5
