사업자등록번호,데이터수집일자,최종인적자원등급,최종인적자원점수,인적자원구성원점수,인적자원복지점수,인적자원개발점수,인적자원대표이사점수,인적자원경영진점수,인적자원직원점수,인적자원자기개발점수,인적자원인사담당자점수,인적자원대표이사역량점수,인적자원대표이사연혁점수
1061276228,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061276363,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061277149,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1061282002,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061283807,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061284771,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061285445,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061286444,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061286589,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061289946,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061297451,20220720,E,62.55,22.07,16.48,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1061314141,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061316552,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061317134,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061318977,20220720,E,62.05,21.53,16.52,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1061324561,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061324805,20220720,E,61.79,21.0,15.0,6.0,19.79,60.0,60.0,60.0,60.0,60.0,68.93
1061325726,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061331359,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061332722,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061334905,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061339540,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061364239,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061391871,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061393485,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061419667,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1061473472,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061518267,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061564970,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061565931,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061598295,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061599222,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061646281,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061669138,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061671503,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061671838,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061672540,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061693434,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061713422,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061750505,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061868170,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061962719,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1061962887,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062112814,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062117600,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062350976,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062391716,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062413435,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062464880,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062464900,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062521005,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062521378,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062667973,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062696634,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062755618,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062763751,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062764013,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062820666,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062824319,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1062869000,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062871923,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062872505,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062872602,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062872617,20220720,E,71.82,25.0,18.84,7.0,20.99,80.0,60.0,60.0,80.0,76.0,66.93
1062927744,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062950624,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1062960063,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063023521,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063025529,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063050616,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063065287,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063066710,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063180820,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063182231,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063194168,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063195930,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063201986,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063261140,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063452214,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063532874,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063618184,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063769021,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063782489,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063846646,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1063877135,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064072977,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064073393,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064151187,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064263429,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064337438,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064351139,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064397815,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064399657,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064420365,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064490783,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064490895,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1064550231,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064866879,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064891174,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064891193,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1064999377,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065004556,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065074561,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065080044,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065085694,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065087071,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065087237,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065166530,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065271457,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065274319,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065461900,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065475364,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1065519035,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068101140,20220720,E,61.84,21.0,15.0,6.0,19.84,60.0,60.0,60.0,60.0,60.0,69.2
1068103487,20220720,E,61.53,21.0,15.0,6.0,19.53,60.0,60.0,60.0,60.0,60.0,67.67
1068104297,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068104453,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1068104924,20220720,E,72.78,24.84,18.44,6.0,23.5,79.2,60.0,60.0,60.0,71.52,81.73
1068106112,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068107144,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068108518,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068110315,20220720,E,61.48,21.0,15.0,6.0,19.48,60.0,60.0,60.0,60.0,60.0,67.4
1068112609,20220720,E,61.43,21.0,15.0,6.0,19.43,60.0,60.0,60.0,60.0,60.0,67.13
1068116075,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068117749,20220720,E,72.84,26.69,17.77,6.18,22.2,78.93,72.7,63.55,60.0,66.4,77.8
1068121879,20220720,E,60.24,21.0,15.24,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068123028,20220720,E,62.37,21.53,16.84,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1068123483,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068125614,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068126665,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068127271,20220720,E,61.16,21.0,15.0,6.0,19.16,60.0,60.0,60.0,60.0,60.0,65.8
1068127720,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068128718,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068130723,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068131305,20220720,E,64.49,21.91,16.35,6.0,20.23,64.53,60.0,60.0,60.0,60.0,71.13
1068132769,20220720,E,79.34,28.98,18.9,7.77,23.68,78.13,89.03,89.07,66.4,74.56,81.13
1068133808,20220720,E,63.2,21.0,15.0,6.0,21.2,60.0,60.0,60.0,60.0,60.0,76.0
1068134092,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068135107,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068136203,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068136902,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068137522,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068137920,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068138313,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068138778,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068139874,20220720,E,63.93,22.23,16.53,6.0,19.17,66.13,60.0,60.0,60.0,60.0,65.87
1068140032,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068140575,20220720,E,61.13,21.0,15.0,6.0,19.13,60.0,60.0,60.0,60.0,60.0,65.67
1068141286,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068142670,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068143043,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068143719,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068144135,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068145186,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068146088,20220720,E,60.75,21.0,15.0,6.0,18.75,60.0,60.0,60.0,60.0,60.0,63.73
1068146133,20220720,E,63.75,22.23,16.32,6.0,19.2,66.13,60.0,60.0,60.0,60.0,66.0
1068147904,20220720,E,61.35,21.0,15.0,6.0,19.35,60.0,60.0,60.0,60.0,60.0,66.73
1068148164,20220720,E,61.24,21.0,15.0,6.0,19.24,60.0,60.0,60.0,60.0,60.0,66.2
1068148465,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068148693,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068149784,20220720,E,70.27,23.06,17.4,6.75,23.05,60.0,73.77,68.53,66.4,72.0,79.27
1068149936,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068150525,20220720,E,69.18,24.37,16.61,6.59,21.61,65.33,75.37,71.73,60.0,60.0,78.07
1068152047,20220720,E,63.77,21.91,16.27,6.0,19.59,64.53,60.0,60.0,60.0,60.0,67.93
1068152203,20220720,E,63.64,22.6,17.04,6.0,18.0,68.0,60.0,60.0,60.0,60.0,60.0
1068153842,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068154934,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068155103,20220720,E,61.2,21.0,16.2,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068157019,20220720,E,62.01,21.0,15.41,6.0,19.6,60.0,60.0,60.0,60.0,60.0,68.0
1068157703,20220720,E,60.69,21.0,15.0,6.0,18.69,60.0,60.0,60.0,60.0,60.0,63.47
1068158323,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068158532,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068158930,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068159870,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068160469,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068160552,20220720,E,60.24,21.0,15.24,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068160926,20220720,E,61.99,21.0,15.0,6.0,19.99,60.0,60.0,60.0,60.0,60.0,69.93
1068161643,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068163336,20220720,E,67.17,22.6,16.88,6.0,21.69,68.0,60.0,60.0,60.0,60.0,78.47
1068163995,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068164349,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068164354,20220720,E,62.35,22.07,16.28,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1068164392,20220720,E,66.54,22.6,16.94,6.0,21.0,68.0,60.0,60.0,60.0,60.0,75.0
1068164956,20220720,E,66.2,21.5,16.51,6.33,21.85,60.0,63.33,66.67,60.0,72.0,73.27
1068165315,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068166478,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068167098,20220720,E,60.24,21.0,15.24,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068167180,20220720,E,60.48,21.0,15.48,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068169489,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068169738,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068169927,20220720,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1068170292,20220720,E,61.0,21.0,15.0,6.0,19.0,60.0,60.0,60.0,60.0,60.0,65.0
1068171461,20220720,E,60.24,21.0,15.24,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068172024,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068172096,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068172761,20220720,E,61.74,21.8,15.94,6.0,18.0,64.0,60.0,60.0,60.0,60.0,60.0
1068172835,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068173800,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068174605,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068175526,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068175905,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068176049,20220720,E,66.3,22.07,16.56,6.0,21.68,65.33,60.0,60.0,60.0,60.0,78.4
1068177204,20220720,E,63.28,21.0,15.0,6.0,21.28,60.0,60.0,60.0,60.0,60.0,76.4
1068177747,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068178334,20220720,E,66.86,21.0,16.85,7.0,22.01,60.0,60.0,60.0,80.0,60.0,80.07
1068178635,20220720,E,62.28,21.0,15.0,6.0,20.28,60.0,60.0,60.0,60.0,60.0,71.4
1068179051,20220720,E,66.91,21.91,16.85,6.0,22.16,64.53,60.0,60.0,60.0,60.0,80.8
1068180112,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068180131,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068180280,20220720,E,62.15,22.07,16.08,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1068180733,20220720,E,66.75,22.87,17.22,6.0,20.67,69.33,60.0,60.0,60.0,60.0,73.33
1068180878,20220720,E,60.95,21.0,15.0,6.0,18.95,60.0,60.0,60.0,60.0,60.0,64.73
1068182537,20220720,E,70.74,24.63,17.79,6.0,22.32,78.13,60.0,60.0,60.0,73.2,75.0
1068182600,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068183157,20220720,E,65.62,22.28,17.05,6.0,20.29,66.4,60.0,60.0,60.0,60.0,71.47
1068183332,20220720,E,65.98,21.0,17.41,6.66,20.91,60.0,60.0,60.0,73.2,76.0,66.53
1068184554,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1068185626,20220720,E,67.13,22.17,16.55,6.0,22.4,65.87,60.0,60.0,60.0,60.0,82.0
1068186362,20220720,E,65.18,21.0,16.85,6.0,21.33,60.0,60.0,60.0,60.0,65.2,74.07
1068186455,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068186800,20220720,E,60.59,21.0,15.0,6.0,18.59,60.0,60.0,60.0,60.0,60.0,62.93
1068187100,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068187298,20220720,E,62.99,21.69,16.0,6.0,19.29,63.47,60.0,60.0,60.0,60.0,66.47
1068187468,20220720,E,60.92,21.0,15.0,6.0,18.92,60.0,60.0,60.0,60.0,60.0,64.6
1068187473,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1068187570,20220720,E,66.8,21.0,16.78,6.0,23.03,60.0,60.0,60.0,60.0,84.0,73.13
1068188259,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068188579,20220720,E,62.25,21.0,15.0,6.0,20.25,60.0,60.0,60.0,60.0,60.0,71.27
1068189511,20220720,E,62.25,21.0,15.0,6.0,20.25,60.0,60.0,60.0,60.0,60.0,71.27
1068190186,20220720,E,60.59,21.0,15.0,6.0,18.59,60.0,60.0,60.0,60.0,60.0,62.93
1068191695,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068193204,20220720,E,68.18,22.2,16.76,6.65,22.58,60.0,67.97,66.93,66.0,75.76,75.0
1068193688,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068193960,20220720,E,60.92,21.0,15.0,6.0,18.92,60.0,60.0,60.0,60.0,60.0,64.6
1068194348,20220720,E,62.25,21.0,15.0,6.0,20.25,60.0,60.0,60.0,60.0,60.0,71.27
1068194955,20220720,E,65.89,22.07,16.24,6.0,21.59,65.33,60.0,60.0,60.0,60.0,77.93
1068195008,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068195992,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068196628,20220720,E,60.56,21.0,15.0,6.0,18.56,60.0,60.0,60.0,60.0,60.0,62.8
1068198534,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068199284,20220720,E,60.56,21.0,15.0,6.0,18.56,60.0,60.0,60.0,60.0,60.0,62.8
1068199528,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068202582,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068205634,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068205653,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068206031,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068206119,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1068207200,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068207215,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068207248,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1068210419,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
